vegetation_id,block_id,hazard_condition,status,voltage,h_conductor,x_distance,pole_from,pole_to,longitude,latitude,las_id,F3d_clearance,vegetation_height,floc_id,circuit_name,flight_date
0548301637,,Grow,GRCD: >=12ft,12KV,36.3,12.69,1971605E,1971604E,-116.9116361,33.89345792,Dysart-GEO1-20210408,12.74,35.51,ED-05483,DYSART,20210408
0548301638,,Grow,GRCD: >=12ft,12KV,35.34,11.89,2293466E,2293465E,-116.9083394,33.90589055,Dysart-GEO1-20210408,12.74,40.12,ED-05483,DYSART,20210408
0548301639,,Grow,GRCD: >=12ft,12KV,35,12.65,2210839E,2210838E,-116.9191092,33.90359788,Dysart-GEO1-20210408,12.75,34.82,ED-05483,DYSART,20210408
0548301640,,Grow,GRCD: >=12ft,12KV,37.09,6.33,4467344E,4332295E,-116.9062259,33.90579774,Dysart-GEO1-20210408,12.76,25.87,ED-05483,DYSART,20210408
0548301641,,Grow,GRCD: >=12ft,12KV,34.97,8.34,2210870E,2210842E,-116.9220712,33.90359259,Dysart-GEO1-20210408,12.77,25.13,ED-05483,DYSART,20210408
0548301642,,Grow,GRCD: >=12ft,12KV,34.22,1.02,2069938E,2033685E,-116.9161184,33.89364406,Dysart-GEO1-20210408,12.78,21.52,ED-05483,DYSART,20210408
0548301643,,Grow,GRCD: >=12ft,12KV,33.49,12.78,2210852E,2210850E,-116.9249858,33.90776919,Dysart-GEO1-20210408,12.78,38.83,ED-05483,DYSART,20210408
0548301644,,Grow,GRCD: >=12ft,12KV,26.8,5.01,2293466E,2293467E,-116.9084172,33.906658,Dysart-GEO1-20210408,12.78,14.86,ED-05483,DYSART,20210408
0548301645,,Grow,GRCD: >=12ft,12KV,31.62,12.79,4656756E,4016234E,-116.9229235,33.89994368,Dysart-GEO1-20210408,12.79,31.14,ED-05483,DYSART,20210408
0548301646,,Grow,GRCD: >=12ft,12KV,33.22,1.34,2069938E,2033685E,-116.9161433,33.8936044,Dysart-GEO1-20210408,12.79,20.45,ED-05483,DYSART,20210408
0548301647,,Grow,GRCD: >=12ft,12KV,32.25,12.75,2210843E,2210870E,-116.9237209,33.90361278,Dysart-GEO1-20210408,12.8,31.23,ED-05483,DYSART,20210408
0548301648,,Grow,GRCD: >=12ft,12KV,36.39,1.2,2210868E,2210867E,-116.9291414,33.91724819,Dysart-GEO1-20210408,12.8,23.99,ED-05483,DYSART,20210408
0548301649,,Grow,GRCD: >=12ft,12KV,36.51,11.88,1971605E,4331302E,-116.9116084,33.8946696,Dysart-GEO1-20210408,12.8,31.14,ED-05483,DYSART,20210408
0548301650,,Grow,GRCD: >=12ft,12KV,32.23,7.83,2326319E,2326318E,-116.9018045,33.89986443,Dysart-GEO1-20210408,12.81,21.95,ED-05483,DYSART,20210408
0548301651,,Grow,GRCD: >=12ft,12KV,34.66,7.24,4488052E,2138067E,-116.91146,33.9070237,Dysart-GEO1-20210408,12.82,23.04,ED-05483,DYSART,20210408
0548301652,,Grow,GRCD: >=12ft,12KV,30.57,6.47,2312209E,2312210E,-116.9117879,33.89989545,Dysart-GEO1-20210408,12.82,20.67,ED-05483,DYSART,20210408
0548301653,,Grow,GRCD: >=12ft,12KV,27.44,12.78,2162114E,2138069E,-116.9119642,33.9057152,Dysart-GEO1-20210408,12.82,26.28,ED-05483,DYSART,20210408
0548301654,,Grow,GRCD: >=12ft,12KV,32.11,0.28,456034S,456033S,-116.91337,33.89614154,Dysart-GEO1-20210408,12.83,19.28,ED-05483,DYSART,20210408
0548301655,,Grow,GRCD: >=12ft,12KV,28.45,9.69,2312202E,2312203E,-116.9045978,33.89984781,Dysart-GEO1-20210408,12.83,19.75,ED-05483,DYSART,20210408
0548301656,,Grow,GRCD: >=12ft,12KV,32.28,11.67,2069938E,2033685E,-116.9161195,33.89343853,Dysart-GEO1-20210408,12.83,26.97,ED-05483,DYSART,20210408
0548301657,,Grow,GRCD: >=12ft,12KV,33.75,0.93,2138069E,2138070E,-116.9114987,33.90548496,Dysart-GEO1-20210408,12.83,21,ED-05483,DYSART,20210408
0548301658,,Grow,GRCD: >=12ft,12KV,33.38,4.14,4467341E,2138063E,-116.9072166,33.90699219,Dysart-GEO1-20210408,12.84,19.48,ED-05483,DYSART,20210408
0548301659,,Grow,GRCD: >=12ft,12KV,28.04,12.2,4467344E,4332295E,-116.9062653,33.90550837,Dysart-GEO1-20210408,12.85,27.58,ED-05483,DYSART,20210408
0548301660,,Grow,GRCD: >=12ft,12KV,34.24,12.85,2312210E,1806207E,-116.9126322,33.89991952,Dysart-GEO1-20210408,12.87,36.43,ED-05483,DYSART,20210408
0548301661,,Grow,GRCD: >=12ft,12KV,37.14,6.1,2210848E,2210849E,-116.9249296,33.90687815,Dysart-GEO1-20210408,12.87,25.66,ED-05483,DYSART,20210408
0548301662,,Grow,GRCD: >=12ft,12KV,31.24,1.13,4467341E,2138063E,-116.9065085,33.90700255,Dysart-GEO1-20210408,12.87,18.72,ED-05483,DYSART,20210408
0548301663,,Grow,GRCD: >=12ft,12KV,36.74,3.65,2138069E,2138070E,-116.9115117,33.90528664,Dysart-GEO1-20210408,12.88,24.11,ED-05483,DYSART,20210408
0548301664,,Grow,GRCD: >=12ft,12KV,31.39,4.94,2210847E,2210848E,-116.9248768,33.90563948,Dysart-GEO1-20210408,12.89,19.42,ED-05483,DYSART,20210408
0548301665,,Grow,GRCD: >=12ft,12KV,33.27,12.87,2190239E,2190240E,-116.9094376,33.90876113,Dysart-GEO1-20210408,12.89,32.89,ED-05483,DYSART,20210408
0548301666,,Grow,GRCD: >=12ft,12KV,34.85,12.87,2210843E,2210844E,-116.9245112,33.90362442,Dysart-GEO1-20210408,12.89,35.05,ED-05483,DYSART,20210408
0548301667,,Grow,GRCD: >=12ft,12KV,33.83,10.49,4467344E,4332295E,-116.906294,33.90499094,Dysart-GEO1-20210408,12.89,27.42,ED-05483,DYSART,20210408
0548301668,,Grow,GRCD: >=12ft,12KV,32.4,4.22,4467342E,4467343E,-116.9062223,33.90686774,Dysart-GEO1-20210408,12.89,19.81,ED-05483,DYSART,20210408
0548301669,,Grow,GRCD: >=12ft,12KV,29.77,2,2114804E,2114803E,-116.9041692,33.90619921,Dysart-GEO1-20210408,12.9,16.88,ED-05483,DYSART,20210408
0548301670,,Grow,GRCD: >=12ft,12KV,31.13,12.84,2210843E,2210870E,-116.9236734,33.90361278,Dysart-GEO1-20210408,12.9,30.26,ED-05483,DYSART,20210408
0548301671,,Grow,GRCD: >=12ft,12KV,41.24,3.55,2138060E,2138059E,-116.9039522,33.9069674,Dysart-GEO1-20210408,12.94,28.44,ED-05483,DYSART,20210408
0548301672,,Grow,GRCD: >=12ft,12KV,28.06,1.47,2312203E,4421713E,-116.9050683,33.89973126,Dysart-GEO1-20210408,12.94,15.13,ED-05483,DYSART,20210408
0548301673,,Grow,GRCD: >=12ft,12KV,37.92,12.49,2210850E,2210849E,-116.9249611,33.90756698,Dysart-GEO1-20210408,12.95,32.17,ED-05483,DYSART,20210408
0548301674,,Grow,GRCD: >=12ft,12KV,33.37,2.61,2138069E,2138070E,-116.9114755,33.90539662,Dysart-GEO1-20210408,12.95,20.85,ED-05483,DYSART,20210408
0548301675,,Grow,GRCD: >=12ft,12KV,34.34,11.01,4467341E,2138063E,-116.9062939,33.9069426,Dysart-GEO1-20210408,12.96,26.69,ED-05483,DYSART,20210408
0548301676,,Grow,GRCD: >=12ft,12KV,27.72,6.45,2162114E,2138069E,-116.911989,33.90579362,Dysart-GEO1-20210408,12.98,16.45,ED-05483,DYSART,20210408
0548301677,,Grow,GRCD: >=12ft,12KV,39.35,1.31,2138068E,2138069E,-116.911486,33.90584523,Dysart-GEO1-20210408,12.98,26.35,ED-05483,DYSART,20210408
0548301678,,Grow,GRCD: >=12ft,12KV,36.94,7.6,2138060E,2138059E,-116.90361,33.90696018,Dysart-GEO1-20210408,12.98,24.8,ED-05483,DYSART,20210408
0548301679,,Grow,GRCD: >=12ft,12KV,34,2.84,2138074E,2325802E,-116.912213,33.90239841,Dysart-GEO1-20210408,12.99,21.56,ED-05483,DYSART,20210408
0548301680,,Grow,GRCD: >=12ft,12KV,37.24,4.92,1806208E,1806207E,-116.9131654,33.90058585,Dysart-GEO1-20210408,12.99,24.74,ED-05483,DYSART,20210408
0548301681,,Grow,GRCD: >=12ft,12KV,37.93,3.71,4467341E,2138061E,-116.9056207,33.90696607,Dysart-GEO1-20210408,13,24.58,ED-05483,DYSART,20210408
0548301682,,Grow,GRCD: >=12ft,12KV,37.41,10.69,2210850E,2210849E,-116.9249465,33.90689676,Dysart-GEO1-20210408,13.01,29.25,ED-05483,DYSART,20210408
0548301683,,Grow,GRCD: >=12ft,12KV,36.91,10.95,1806208E,1806207E,-116.9131444,33.89994537,Dysart-GEO1-20210408,13.01,29.08,ED-05483,DYSART,20210408
0548301684,,Grow,GRCD: >=12ft,12KV,32.22,5.23,4467341E,2138063E,-116.9071842,33.90701698,Dysart-GEO1-20210408,13.01,22.34,ED-05483,DYSART,20210408
0548301685,,Grow,GRCD: >=12ft,12KV,39.65,5.52,2138064E,2138063E,-116.9076616,33.90698808,Dysart-GEO1-20210408,13.02,28.53,ED-05483,DYSART,20210408
0548301686,,Grow,GRCD: >=12ft,12KV,38.56,1.23,2138064E,2138063E,-116.9082881,33.90697321,Dysart-GEO1-20210408,13.02,25.88,ED-05483,DYSART,20210408
0548301687,,Grow,GRCD: >=12ft,12KV,22.21,9.02,2293466E,2293467E,-116.9084356,33.90619646,Dysart-GEO1-20210408,13.02,11.13,ED-05483,DYSART,20210408
0548301688,,Grow,GRCD: >=12ft,12KV,37.68,5.14,2210867E,2210866E,-116.9291192,33.91626447,Dysart-GEO1-20210408,13.02,25.88,ED-05483,DYSART,20210408
0548301689,,Grow,GRCD: >=12ft,12KV,38.31,3.12,2162199E,2162198E,-116.9223518,33.8961741,Dysart-GEO1-20210408,13.03,25.56,ED-05483,DYSART,20210408
0548301690,,Grow,GRCD: >=12ft,12KV,36.11,11.18,1806208E,1806207E,-116.9131422,33.8998985,Dysart-GEO1-20210408,13.04,29.54,ED-05483,DYSART,20210408
0548301691,,Grow,GRCD: >=12ft,12KV,33.97,1.89,2138071E,GT124509,-116.9114707,33.90452903,Dysart-GEO1-20210408,13.04,21.05,ED-05483,DYSART,20210408
0548301692,,Grow,GRCD: >=12ft,12KV,25.11,10.24,456032S,1971607E,-116.9115905,33.89584581,Dysart-GEO1-20210408,13.05,16.51,ED-05483,DYSART,20210408
0548301693,,Grow,GRCD: >=12ft,12KV,39.07,10.56,2210847E,4708858E,-116.924853,33.90458593,Dysart-GEO1-20210408,13.06,32.02,ED-05483,DYSART,20210408
0548301694,,Grow,GRCD: >=12ft,12KV,25.08,8.21,4467341E,2138063E,-116.9068544,33.90695388,Dysart-GEO1-20210408,13.06,13.65,ED-05483,DYSART,20210408
0548301695,,Grow,GRCD: >=12ft,12KV,33.32,13.06,1971607E,4331302E,-116.9116071,33.89499165,Dysart-GEO1-20210408,13.06,32.4,ED-05483,DYSART,20210408
0548301696,,Grow,GRCD: >=12ft,12KV,35.52,1.18,2138069E,2138070E,-116.9114663,33.9056355,Dysart-GEO1-20210408,13.07,22.21,ED-05483,DYSART,20210408
0548301697,,Grow,GRCD: >=12ft,12KV,20.1,10.02,2293466E,2293467E,-116.9084367,33.9063763,Dysart-GEO1-20210408,13.08,13.55,ED-05483,DYSART,20210408
0548301698,,Grow,GRCD: >=12ft,12KV,32.25,12.77,2069938E,2033685E,-116.9161427,33.89329024,Dysart-GEO1-20210408,13.08,29.37,ED-05483,DYSART,20210408
0548301699,,Grow,GRCD: >=12ft,12KV,38.04,2.27,2162199E,2162198E,-116.9224205,33.89617861,Dysart-GEO1-20210408,13.11,25.04,ED-05483,DYSART,20210408
0548301700,,Grow,GRCD: >=12ft,12KV,34.18,2.41,2210858E,2210859E,-116.9284417,33.91221813,Dysart-GEO1-20210408,13.11,21.31,ED-05483,DYSART,20210408
0548301701,,Grow,GRCD: >=12ft,12KV,36.36,0.88,2210868E,2210867E,-116.9291446,33.91741406,Dysart-GEO1-20210408,13.12,23.5,ED-05483,DYSART,20210408
0548301702,,Grow,GRCD: >=12ft,12KV,30.15,11.97,2114804E,2114803E,-116.9042395,33.9059707,Dysart-GEO1-20210408,13.12,34.73,ED-05483,DYSART,20210408
0548301703,,Grow,GRCD: >=12ft,12KV,32.23,1.17,2069938E,2033685E,-116.9161449,33.89349171,Dysart-GEO1-20210408,13.12,19.42,ED-05483,DYSART,20210408
0548301704,,Grow,GRCD: >=12ft,12KV,39.84,2.2,2293466E,2293465E,-116.9083848,33.90557099,Dysart-GEO1-20210408,13.13,26.85,ED-05483,DYSART,20210408
0548301705,,Grow,GRCD: >=12ft,12KV,37.58,5.99,4467344E,4467343E,-116.906226,33.90579774,Dysart-GEO1-20210408,13.13,25.87,ED-05483,DYSART,20210408
0548301706,,Grow,GRCD: >=12ft,12KV,31.13,12.77,4421715E,4421714E,-116.9050296,33.89825785,Dysart-GEO1-20210408,13.13,29.13,ED-05483,DYSART,20210408
0548301707,,Grow,GRCD: >=12ft,12KV,34.38,12.81,4467342E,4467343E,-116.9062515,33.90671494,Dysart-GEO1-20210408,13.13,30.41,ED-05483,DYSART,20210408
0548301708,,Grow,GRCD: >=12ft,12KV,42.86,4.02,2293466E,2293465E,-116.9083664,33.90547859,Dysart-GEO1-20210408,13.13,30.55,ED-05483,DYSART,20210408
0548301709,,Grow,GRCD: >=12ft,12KV,28.99,2.38,4467341E,2138063E,-116.9065387,33.90698092,Dysart-GEO1-20210408,13.14,15.85,ED-05483,DYSART,20210408
0548301710,,Grow,GRCD: >=12ft,12KV,28.38,12.15,2210850E,2210849E,-116.924954,33.90714375,Dysart-GEO1-20210408,13.14,21.19,ED-05483,DYSART,20210408
0548301711,,Grow,GRCD: >=12ft,12KV,30.95,6.59,2033687E,2033688E,-116.9165502,33.89147523,Dysart-GEO1-20210408,13.15,18.38,ED-05483,DYSART,20210408
0548301712,,Grow,GRCD: >=12ft,12KV,39.59,13.02,4671712E,2033686E,-116.9162284,33.89280441,Dysart-GEO1-20210408,13.15,41.51,ED-05483,DYSART,20210408
0548301713,,Grow,GRCD: >=12ft,12KV,32.36,10.61,2069938E,2033685E,-116.9161341,33.89337723,Dysart-GEO1-20210408,13.17,24.46,ED-05483,DYSART,20210408
0548301714,,Grow,GRCD: >=12ft,12KV,36.57,1.6,2138069E,2138070E,-116.9114744,33.90528259,Dysart-GEO1-20210408,13.17,23.49,ED-05483,DYSART,20210408
0548301715,,Grow,GRCD: >=12ft,12KV,33.16,0.76,2069938E,2033685E,-116.9161514,33.89363279,Dysart-GEO1-20210408,13.18,19.97,ED-05483,DYSART,20210408
0548301716,,Grow,GRCD: >=12ft,12KV,36,3.8,4421714E,4421713E,-116.905065,33.89948977,Dysart-GEO1-20210408,13.18,22.84,ED-05483,DYSART,20210408
0548301717,,Grow,GRCD: >=12ft,12KV,29.54,12.75,2210843E,2210870E,-116.9234739,33.90361143,Dysart-GEO1-20210408,13.19,26.43,ED-05483,DYSART,20210408
0548301718,,Grow,GRCD: >=12ft,12KV,35.81,9.16,1971605E,1971604E,-116.9116204,33.89365443,Dysart-GEO1-20210408,13.19,25.56,ED-05483,DYSART,20210408
0548301719,,Grow,GRCD: >=12ft,12KV,36.98,6.95,1971605E,1971604E,-116.9116107,33.89379416,Dysart-GEO1-20210408,13.21,25.81,ED-05483,DYSART,20210408
0548301720,,Grow,GRCD: >=12ft,12KV,36.72,9.31,4421715E,4421714E,-116.9050453,33.89882441,Dysart-GEO1-20210408,13.21,27.23,ED-05483,DYSART,20210408
0548301721,,Grow,GRCD: >=12ft,12KV,26.55,11.03,456034S,2152039E,-116.9146356,33.89607492,Dysart-GEO1-20210408,13.21,19.02,ED-05483,DYSART,20210408
0548301722,,Grow,GRCD: >=12ft,12KV,37.65,1.66,4467344E,4332295E,-116.9062594,33.9046511,Dysart-GEO1-20210408,13.22,24.19,ED-05483,DYSART,20210408
0548301723,,Grow,GRCD: >=12ft,12KV,34.72,11.43,2033686E,2069938E,-116.9163104,33.89296586,Dysart-GEO1-20210408,13.22,27.68,ED-05483,DYSART,20210408
0548301724,,Grow,GRCD: >=12ft,12KV,29.8,13.21,2210841E,2210842E,-116.9214625,33.90360184,Dysart-GEO1-20210408,13.22,30.81,ED-05483,DYSART,20210408
0548301725,,Grow,GRCD: >=12ft,12KV,35.61,13.12,1971607E,4331302E,-116.9116087,33.8948997,Dysart-GEO1-20210408,13.22,33.14,ED-05483,DYSART,20210408
0548301726,,Grow,GRCD: >=12ft,12KV,36.01,11.86,4421714E,4421713E,-116.9050375,33.89947264,Dysart-GEO1-20210408,13.23,29.05,ED-05483,DYSART,20210408
0548301727,,Grow,GRCD: >=12ft,12KV,39.28,11.79,1971605E,1971604E,-116.9116248,33.8939163,Dysart-GEO1-20210408,13.23,33.45,ED-05483,DYSART,20210408
0548301728,,Grow,GRCD: >=12ft,12KV,33.77,1.64,4467342E,4467341E,-116.9061773,33.90696275,Dysart-GEO1-20210408,13.24,20.65,ED-05483,DYSART,20210408
0548301729,,Grow,GRCD: >=12ft,12KV,38.04,1.23,4467344E,4332295E,-116.9062761,33.90469572,Dysart-GEO1-20210408,13.25,24.82,ED-05483,DYSART,20210408
0548301730,,Grow,GRCD: >=12ft,12KV,36.71,13.12,4488056E,4488055E,-116.9136374,33.90695853,Dysart-GEO1-20210408,13.26,35.78,ED-05483,DYSART,20210408
0548301731,,Grow,GRCD: >=12ft,12KV,39.08,10.55,2210846E,4708858E,-116.9248535,33.90458626,Dysart-GEO1-20210408,13.26,32.03,ED-05483,DYSART,20210408
0548301732,,Grow,GRCD: >=12ft,12KV,28.15,6.8,2210863E,4211049E,-116.9291519,33.91314002,Dysart-GEO1-20210408,13.27,17.91,ED-05483,DYSART,20210408
0548301733,,Grow,GRCD: >=12ft,12KV,30.61,11.33,2312210E,1806207E,-116.9129505,33.89983163,Dysart-GEO1-20210408,13.27,23.01,ED-05483,DYSART,20210408
0548301734,,Grow,GRCD: >=12ft,12KV,39.53,1.88,2210866E,2210865E,-116.9291387,33.91604144,Dysart-GEO1-20210408,13.29,26.24,ED-05483,DYSART,20210408
0548301735,,Grow,GRCD: >=12ft,12KV,26.27,13.04,4467341E,2138063E,-116.9066782,33.90693945,Dysart-GEO1-20210408,13.29,27.29,ED-05483,DYSART,20210408
0548301736,,Grow,GRCD: >=12ft,12KV,36.99,2.78,2210868E,2210867E,-116.929136,33.91720447,Dysart-GEO1-20210408,13.29,24.2,ED-05483,DYSART,20210408
0548301737,,Grow,GRCD: >=12ft,12KV,43.86,2.7,2138064E,2138063E,-116.9075697,33.90698402,Dysart-GEO1-20210408,13.3,29.72,ED-05483,DYSART,20210408
0548301738,,Grow,GRCD: >=12ft,12KV,36.63,2.32,2138069E,2138070E,-116.9114993,33.90568914,Dysart-GEO1-20210408,13.3,23.7,ED-05483,DYSART,20210408
0548301739,,Grow,GRCD: >=12ft,12KV,33.44,4.69,2190239E,2190240E,-116.9094652,33.90877826,Dysart-GEO1-20210408,13.3,20.42,ED-05483,DYSART,20210408
0548301740,,Grow,GRCD: >=12ft,12KV,31.4,4.99,4467344E,4332295E,-116.9062307,33.90563773,Dysart-GEO1-20210408,13.31,18.66,ED-05483,DYSART,20210408
0548301741,,Grow,GRCD: >=12ft,12KV,30,12.53,2210841E,2210842E,-116.9214187,33.90359958,Dysart-GEO1-20210408,13.32,27.25,ED-05483,DYSART,20210408
0548301742,,Grow,GRCD: >=12ft,12KV,28.58,10.3,4679691E,2312203E,-116.9057408,33.89984191,Dysart-GEO1-20210408,13.32,19.55,ED-05483,DYSART,20210408
0548301743,,Grow,GRCD: >=12ft,12KV,30.89,11.69,2312202E,2312203E,-116.9047772,33.89984104,Dysart-GEO1-20210408,13.34,24.42,ED-05483,DYSART,20210408
0548301744,,Grow,GRCD: >=12ft,12KV,34.28,4.78,2210840E,2210841E,-116.9205795,33.90357316,Dysart-GEO1-20210408,13.34,22.32,ED-05483,DYSART,20210408
0548301745,,Grow,GRCD: >=12ft,12KV,30.41,5.4,2210870E,2210842E,-116.9226777,33.90358718,Dysart-GEO1-20210408,13.35,18.11,ED-05483,DYSART,20210408
0548301746,,Grow,GRCD: >=12ft,12KV,25.58,4.67,456034S,2152039E,-116.9147708,33.89611774,Dysart-GEO1-20210408,13.36,13.9,ED-05483,DYSART,20210408
0548301747,,Grow,GRCD: >=12ft,12KV,31.27,12.16,2210865E,2210864E,-116.9290904,33.91468361,Dysart-GEO1-20210408,13.38,25.88,ED-05483,DYSART,20210408
0548301748,,Grow,GRCD: >=12ft,12KV,32.55,6.48,2162114E,2138069E,-116.912275,33.90580084,Dysart-GEO1-20210408,13.38,21.22,ED-05483,DYSART,20210408
0548301749,,Grow,GRCD: >=12ft,12KV,31.95,13.38,2210840E,2210839E,-116.9193692,33.90359917,Dysart-GEO1-20210408,13.38,33.65,ED-05483,DYSART,20210408
0548301750,,Grow,GRCD: >=12ft,12KV,37.02,5.02,4679691E,2312203E,-116.9050186,33.89985813,Dysart-GEO1-20210408,13.38,24.34,ED-05483,DYSART,20210408
0548301751,,Grow,GRCD: >=12ft,12KV,35.9,9.11,2138061E,2138060E,-116.9052006,33.90695376,Dysart-GEO1-20210408,13.4,24.64,ED-05483,DYSART,20210408
0548301752,,Grow,GRCD: >=12ft,12KV,37.73,13.4,2210870E,2210842E,-116.9219891,33.90360611,Dysart-GEO1-20210408,13.41,37.85,ED-05483,DYSART,20210408
0548301753,,Grow,GRCD: >=12ft,12KV,36.63,0.7,4467344E,4332295E,-116.9062832,33.90462045,Dysart-GEO1-20210408,13.41,23.34,ED-05483,DYSART,20210408
0548301754,,Grow,GRCD: >=12ft,12KV,35.92,13.24,2210840E,2210839E,-116.9192697,33.90359917,Dysart-GEO1-20210408,13.42,39.18,ED-05483,DYSART,20210408
0548301755,,Grow,GRCD: >=12ft,12KV,33.3,2.94,2138069E,2138070E,-116.9115074,33.90538355,Dysart-GEO1-20210408,13.42,20.88,ED-05483,DYSART,20210408
0548301756,,Grow,GRCD: >=12ft,12KV,33.96,11.91,4467344E,4332295E,-116.9061945,33.90493866,Dysart-GEO1-20210408,13.43,26.25,ED-05483,DYSART,20210408
0548301757,,Grow,GRCD: >=12ft,12KV,34.85,13.41,2210858E,2210859E,-116.9284098,33.91225328,Dysart-GEO1-20210408,13.44,36.29,ED-05483,DYSART,20210408
0548301758,,Grow,GRCD: >=12ft,12KV,35.51,3.79,2138064E,2138063E,-116.9083551,33.90698943,Dysart-GEO1-20210408,13.44,24,ED-05483,DYSART,20210408
0548301759,,Grow,GRCD: >=12ft,12KV,29.48,8.44,456034S,456033S,-116.9144726,33.89608296,Dysart-GEO1-20210408,13.45,18.16,ED-05483,DYSART,20210408
0548301760,,Grow,GRCD: >=12ft,12KV,33.43,12.7,4016233E,4016232E,-116.9211674,33.89993148,Dysart-GEO1-20210408,13.45,31.12,ED-05483,DYSART,20210408
0548301761,,Grow,GRCD: >=12ft,12KV,31.59,13.19,2210863E,4211049E,-116.9290486,33.91296154,Dysart-GEO1-20210408,13.45,29.43,ED-05483,DYSART,20210408
0548301762,,Grow,GRCD: >=12ft,12KV,30.23,13.43,2210843E,2210870E,-116.9233139,33.90361233,Dysart-GEO1-20210408,13.45,29.83,ED-05483,DYSART,20210408
0548301763,,Grow,GRCD: >=12ft,12KV,32.72,8.11,2162114E,2138069E,-116.9122874,33.90573683,Dysart-GEO1-20210408,13.45,21.51,ED-05483,DYSART,20210408
0548301764,,Grow,GRCD: >=12ft,12KV,36.09,8.12,2138060E,2138059E,-116.903437,33.90696063,Dysart-GEO1-20210408,13.45,24.5,ED-05483,DYSART,20210408
0548301765,,Grow,GRCD: >=12ft,12KV,30.95,3.81,4421715E,4421714E,-116.9050615,33.89856525,Dysart-GEO1-20210408,13.45,17.52,ED-05483,DYSART,20210408
0548301766,,Grow,GRCD: >=12ft,12KV,33.52,11.84,2210846E,2210845E,-116.924855,33.9039198,Dysart-GEO1-20210408,13.46,25.3,ED-05483,DYSART,20210408
0548301767,,Grow,GRCD: >=12ft,12KV,32.36,2.7,2210858E,2210859E,-116.9286758,33.9123867,Dysart-GEO1-20210408,13.47,18.75,ED-05483,DYSART,20210408
0548301768,,Grow,GRCD: >=12ft,12KV,28.55,2.64,2210863E,4211049E,-116.9291027,33.91337349,Dysart-GEO1-20210408,13.47,15.24,ED-05483,DYSART,20210408
0548301769,,Grow,GRCD: >=12ft,12KV,43.44,1.76,2138068E,2138069E,-116.9114422,33.90679174,Dysart-GEO1-20210408,13.47,30.19,ED-05483,DYSART,20210408
0548301770,,Grow,GRCD: >=12ft,12KV,31.5,7.42,4467341E,2138063E,-116.9064776,33.90701968,Dysart-GEO1-20210408,13.49,22.69,ED-05483,DYSART,20210408
0548301771,,Grow,GRCD: >=12ft,12KV,34.1,7.77,2210840E,2210841E,-116.9206768,33.90358173,Dysart-GEO1-20210408,13.49,22.48,ED-05483,DYSART,20210408
0548301772,,Grow,GRCD: >=12ft,12KV,38.37,1.13,1806208E,1806207E,-116.9131292,33.90054033,Dysart-GEO1-20210408,13.5,24.61,ED-05483,DYSART,20210408
0548301773,,Grow,GRCD: >=12ft,12KV,24.88,5.83,4679690E,2312207E,-116.9099134,33.89983973,Dysart-GEO1-20210408,13.5,12.1,ED-05483,DYSART,20210408
0548301774,,Grow,GRCD: >=12ft,12KV,31.68,4.79,4467342E,4467343E,-116.9062239,33.90692408,Dysart-GEO1-20210408,13.5,18.48,ED-05483,DYSART,20210408
0548301775,,Grow,GRCD: >=12ft,12KV,35.71,11.33,4679691E,2312205E,-116.9070933,33.8998321,Dysart-GEO1-20210408,13.51,27.79,ED-05483,DYSART,20210408
0548301776,,Grow,GRCD: >=12ft,12KV,37.76,1.09,2210866E,2210865E,-116.9291435,33.91596121,Dysart-GEO1-20210408,13.52,24.27,ED-05483,DYSART,20210408
0548301777,,Grow,GRCD: >=12ft,12KV,33.99,10.35,4016233E,4016232E,-116.9212371,33.89992517,Dysart-GEO1-20210408,13.54,26.98,ED-05483,DYSART,20210408
0548301778,,Grow,GRCD: >=12ft,12KV,27.94,2.25,456034S,2152039E,-116.9153383,33.89613216,Dysart-GEO1-20210408,13.54,14.57,ED-05483,DYSART,20210408
0548301779,,Grow,GRCD: >=12ft,12KV,37.74,5.75,1806208E,1806207E,-116.9131033,33.90062056,Dysart-GEO1-20210408,13.55,25.68,ED-05483,DYSART,20210408
0548301780,,Grow,GRCD: >=12ft,12KV,42.67,13.3,2293466E,2293465E,-116.908335,33.90548715,Dysart-GEO1-20210408,13.55,45.96,ED-05483,DYSART,20210408
0548301781,,Grow,GRCD: >=12ft,12KV,36.79,13.42,1806217E,10223,-116.9173306,33.9025316,Dysart-GEO1-20210408,13.57,34.31,ED-05483,DYSART,20210408
0548301782,,Grow,GRCD: >=12ft,12KV,26.76,8.83,4467341E,2138063E,-116.9069496,33.90702599,Dysart-GEO1-20210408,13.57,18.53,ED-05483,DYSART,20210408
0548301783,,Grow,GRCD: >=12ft,12KV,34.73,4.44,2210843E,2210844E,-116.9242415,33.90359648,Dysart-GEO1-20210408,13.57,21.48,ED-05483,DYSART,20210408
0548301784,,Grow,GRCD: >=12ft,12KV,38.45,8,2138068E,2138069E,-116.9114341,33.90575103,Dysart-GEO1-20210408,13.58,27.81,ED-05483,DYSART,20210408
0548301785,,Grow,GRCD: >=12ft,12KV,36.43,12.84,4488056E,4545346E,-116.9139006,33.90696047,Dysart-GEO1-20210408,13.58,31.95,ED-05483,DYSART,20210408
0548301786,,Grow,GRCD: >=12ft,12KV,33.9,13.41,1971605E,4331302E,-116.9116181,33.89436807,Dysart-GEO1-20210408,13.59,31.04,ED-05483,DYSART,20210408
